name,type,start_time,duration,"value"
"SMBus","v1frame",11.608728125,0.000614125,"Byte \0 ACK"
"SMBus","v1frame",11.60934225,0.000623,"Byte \x02 ACK"
"SMBus","v1frame",11.60996525,0.000623,"Byte / ACK"
"SMBus","v1frame",11.61058825,0.000604875,"PEC * OK"
"SMBus","v1frame",11.61122875,0.0000505,""
"SMBus","v1frame",11.61140025,0.0000045,""
"SMBus","v1frame",11.61141575,0.00061375,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.61204675,0.000621,"Command z"
"SMBus","v1frame",11.61276525,0.00062825,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.6133935,0.0012305,"Word \x01@ ACK"
"SMBus","v1frame",11.614624,0.000591875,"PEC \xB1 OK"
"SMBus","v1frame",11.615251375,0.00005025,""
"SMBus","v1frame",11.8155735,0.0000045,""
"SMBus","v1frame",11.815589,0.000605125,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",11.816194125,0.0006315,"Command \xA4"
"SMBus","v1frame",11.81692225,0.000637625,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",11.817559875,0.000585375,"Byte count \x04"
"SMBus","v1frame",11.81814525,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",11.818768125,0.000614,"Byte \0 ACK"
"SMBus","v1frame",11.819382125,0.000623125,"Byte \x02 ACK"
"SMBus","v1frame",11.82000525,0.000623125,"Byte F ACK"
"SMBus","v1frame",11.820628375,0.000605,"PEC 2 OK"
"SMBus","v1frame",11.821269,0.0000505,""
"SMBus","v1frame",11.8214525,0.0000045,""
"SMBus","v1frame",11.821468,0.000613875,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.822099,0.00062125,"Command z"
"SMBus","v1frame",11.822817625,0.000628125,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",11.82344575,0.0012305,"Word \x01@ ACK"
"SMBus","v1frame",11.82467625,0.000591875,"PEC \xB1 OK"
"SMBus","v1frame",11.82530375,0.00005025,""
"SMBus","v1frame",12.025729875,0.0000045,""
"SMBus","v1frame",12.025745375,0.000605125,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",12.0263505,0.0006315,"Command \xA4"
"SMBus","v1frame",12.027078625,0.00063775,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",12.027716375,0.00058525,"Byte count \x04"
"SMBus","v1frame",12.028301625,0.000622875,"Byte \0 ACK"
"SMBus","v1frame",12.0289245,0.00062275,"Byte \0 ACK"
"SMBus","v1frame",12.02954725,0.00061425,"Byte \x02 ACK"
"SMBus","v1frame",12.0301615,0.00062325,"Byte F ACK"
"SMBus","v1frame",12.03078475,0.000605125,"PEC 2 OK"
"SMBus","v1frame",12.0314255,0.00005025,""
"SMBus","v1frame",12.031617625,0.0000045,""
"SMBus","v1frame",12.031633125,0.000605125,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.032255375,0.00062125,"Command z"
"SMBus","v1frame",12.032973875,0.000637125,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.033611,0.00122175,"Word \x01@ ACK"
"SMBus","v1frame",12.03483275,0.000591625,"PEC \xB1 OK"
"SMBus","v1frame",12.03546,0.0000505,""
"SMBus","v1frame",12.23569675,0.0000045,""
"SMBus","v1frame",12.23571225,0.00060525,"Write address \x0B ACK Protocol=Block write"
"SMBus","v1frame",12.2363175,0.000631375,"Command \xA4"
"SMBus","v1frame",12.237045625,0.00059025,"Read address \x0B ACK Protocol=Block write"
"SMBus","v1frame",12.237635875,0.000583,"Byte count \x04"
"SMBus","v1frame",12.238218875,0.00062275,"Byte \0 ACK"
"SMBus","v1frame",12.238841625,0.000614,"Byte \0 ACK"
"SMBus","v1frame",12.239455625,0.000623125,"Byte \x02 ACK"
"SMBus","v1frame",12.24007875,0.00062325,"Byte F ACK"
"SMBus","v1frame",12.240702,0.000605,"PEC 2 OK"
"SMBus","v1frame",12.241342625,0.00005025,""
"SMBus","v1frame",12.241534875,0.0000045,""
"SMBus","v1frame",12.241550375,0.000605125,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.242172625,0.00062125,"Command z"
"SMBus","v1frame",12.242891125,0.000630625,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.24352175,0.00116475,"Word \x01\xC2 ACK"
"SMBus","v1frame",12.2446865,0.000604875,"PEC 6 OK"
"SMBus","v1frame",12.245327,0.00005025,""
"SMBus","v1frame",12.245409625,0.0000045,""
"SMBus","v1frame",12.245425125,0.000617625,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.24604275,0.000635875,"Command \x8B"
"SMBus","v1frame",12.246775375,0.00084775,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",12.247623125,0.00144425,"Word \x18' ACK"
"SMBus","v1frame",12.249067375,0.00061375,"PEC | OK"
"SMBus","v1frame",12.24971675,0.00005025,""
