name,type,start_time,duration,"value"
"SMBus","v1frame",15.1436735,0.000596625,"Byte count \x04"
"SMBus","v1frame",15.144270125,0.000623125,"Byte \xFF ACK"
"SMBus","v1frame",15.14489325,0.0006135,"Byte \xFF ACK"
"SMBus","v1frame",15.14550675,0.000622,"Byte \xFF ACK"
"SMBus","v1frame",15.14612875,0.0006095,"Byte \xF9 ACK"
"SMBus","v1frame",15.14673825,0.000605375,"PEC \x01 OK"
"SMBus","v1frame",15.1473795,0.00005075,""
"SMBus","v1frame",15.147565875,0.0000045,""
"SMBus","v1frame",15.147581375,0.000614375,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",15.1482125,0.000621625,"Command z"
"SMBus","v1frame",15.148930875,0.00063075,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",15.149561625,0.001214375,"Word \x01\xC4 ACK"
"SMBus","v1frame",15.150776,0.000604875,"PEC $ OK"
"SMBus","v1frame",15.15141675,0.0000505,""
"SMBus","v1frame",15.151499125,0.0000045,""
"SMBus","v1frame",15.151514625,0.000618,"Write address \x0B ACK Protocol=Read word"
"SMBus","v1frame",15.152132625,0.000636,"Command \x8B"
"SMBus","v1frame",15.152865,0.0008475,"Read address \x0B ACK Protocol=Read word"
"SMBus","v1frame",15.1537125,0.001460125,"Word o% ACK"
"SMBus","v1frame",15.155172625,0.000600125,"PEC \xBB OK"
"SMBus","v1frame",15.155808625,0.00005075,""
